0.64124E+00    0.19260E+03
0.65047E+00    0.18667E+03
0.65983E+00    0.18091E+03
0.66932E+00    0.17532E+03
0.67895E+00    0.16987E+03
0.68872E+00    0.16459E+03
0.69863E+00    0.15946E+03
0.70868E+00    0.15449E+03
0.71888E+00    0.14967E+03
0.72922E+00    0.14499E+03
0.73972E+00    0.14045E+03
0.75036E+00    0.13604E+03
0.76116E+00    0.13176E+03
0.77211E+00    0.12761E+03
0.78322E+00    0.12359E+03
0.79449E+00    0.11969E+03
0.80592E+00    0.11591E+03
0.81751E+00    0.11224E+03
0.82928E+00    0.10868E+03
0.84121E+00    0.10522E+03
0.85331E+00    0.10188E+03
0.86559E+00    0.98630E+02
0.87804E+00    0.95483E+02
0.89068E+00    0.92432E+02
0.90349E+00    0.89474E+02
0.91649E+00    0.86606E+02
0.92968E+00    0.83827E+02
